,Date,Buy_Conditions_Met,Buy_Signal,Sell_Conditions_Met,Sell_Signal,symbol_with_date,SYMBOL
23,2023-11-06,0,False,0,False,2023-11-06,8039.TW
24,2023-11-07,0,False,0,False,2023-11-07,8039.TW
25,2023-11-08,0,False,0,False,2023-11-08,8039.TW
26,2023-11-09,0,False,0,False,2023-11-09,8039.TW
27,2023-11-10,0,False,0,False,2023-11-10,8039.TW
28,2023-11-13,0,False,0,False,2023-11-13,8039.TW
29,2023-11-14,0,False,0,False,2023-11-14,8039.TW
30,2023-11-15,0,False,0,False,2023-11-15,8039.TW
31,2023-11-16,0,False,0,False,2023-11-16,8039.TW
32,2023-11-17,0,False,0,False,2023-11-17,8039.TW
33,2023-11-20,0,False,0,False,2023-11-20,8039.TW
34,2023-11-21,0,False,0,False,2023-11-21,8039.TW
35,2023-11-22,0,False,0,False,2023-11-22,8039.TW
36,2023-11-23,0,False,0,False,2023-11-23,8039.TW
37,2023-11-24,0,False,1,False,2023-11-24,8039.TW
38,2023-11-27,0,False,0,False,2023-11-27,8039.TW
39,2023-11-28,0,False,0,False,2023-11-28,8039.TW
40,2023-11-29,0,False,0,False,2023-11-29,8039.TW
41,2023-11-30,0,False,0,False,2023-11-30,8039.TW
42,2023-12-01,0,False,0,False,2023-12-01,8039.TW
43,2023-12-04,0,False,0,False,2023-12-04,8039.TW
44,2023-12-05,0,False,0,False,2023-12-05,8039.TW
45,2023-12-06,0,False,0,False,2023-12-06,8039.TW
46,2023-12-07,0,False,0,False,2023-12-07,8039.TW
47,2023-12-08,0,False,0,False,2023-12-08,8039.TW
48,2023-12-11,0,False,0,False,2023-12-11,8039.TW
49,2023-12-12,0,False,1,False,2023-12-12,8039.TW
50,2023-12-13,0,False,0,False,2023-12-13,8039.TW
51,2023-12-14,1,False,0,False,2023-12-14,8039.TW
52,2023-12-15,0,False,0,False,2023-12-15,8039.TW
53,2023-12-18,0,False,0,False,2023-12-18,8039.TW
54,2023-12-19,0,False,0,False,2023-12-19,8039.TW
55,2023-12-20,0,False,1,False,2023-12-20,8039.TW
56,2023-12-21,1,False,0,False,2023-12-21,8039.TW
57,2023-12-22,0,False,0,False,2023-12-22,8039.TW
58,2023-12-25,0,False,1,False,2023-12-25,8039.TW
59,2023-12-26,0,False,1,False,2023-12-26,8039.TW
60,2023-12-27,0,False,1,False,2023-12-27,8039.TW
61,2023-12-28,0,False,1,False,2023-12-28,8039.TW
62,2023-12-29,0,False,1,False,2023-12-29,8039.TW
63,2024-01-02,0,False,1,False,2024-01-02,8039.TW
64,2024-01-03,0,False,0,False,2024-01-03,8039.TW
65,2024-01-04,0,False,0,False,2024-01-04,8039.TW
66,2024-01-05,0,False,0,False,2024-01-05,8039.TW
67,2024-01-08,0,False,1,False,2024-01-08,8039.TW
68,2024-01-09,0,False,0,False,2024-01-09,8039.TW
69,2024-01-10,0,False,0,False,2024-01-10,8039.TW
70,2024-01-11,0,False,0,False,2024-01-11,8039.TW
71,2024-01-12,0,False,0,False,2024-01-12,8039.TW
72,2024-01-15,0,False,0,False,2024-01-15,8039.TW
0,2023-10-02,0,False,0,False,2023-10-02,8046.TW
1,2023-10-03,0,False,0,False,2023-10-03,8046.TW
2,2023-10-04,0,False,0,False,2023-10-04,8046.TW
3,2023-10-05,0,False,0,False,2023-10-05,8046.TW
4,2023-10-06,0,False,0,False,2023-10-06,8046.TW
5,2023-10-11,0,False,0,False,2023-10-11,8046.TW
6,2023-10-12,0,False,0,False,2023-10-12,8046.TW
7,2023-10-13,0,False,0,False,2023-10-13,8046.TW
8,2023-10-16,0,False,0,False,2023-10-16,8046.TW
9,2023-10-17,0,False,0,False,2023-10-17,8046.TW
10,2023-10-18,0,False,0,False,2023-10-18,8046.TW
11,2023-10-19,0,False,0,False,2023-10-19,8046.TW
12,2023-10-20,0,False,0,False,2023-10-20,8046.TW
13,2023-10-23,0,False,0,False,2023-10-23,8046.TW
14,2023-10-24,2,True,0,False,2023-10-24,8046.TW
15,2023-10-25,1,False,0,False,2023-10-25,8046.TW
16,2023-10-26,1,False,0,False,2023-10-26,8046.TW
17,2023-10-27,1,False,0,False,2023-10-27,8046.TW
18,2023-10-30,1,False,0,False,2023-10-30,8046.TW
19,2023-10-31,0,False,0,False,2023-10-31,8046.TW
20,2023-11-01,0,False,0,False,2023-11-01,8046.TW
21,2023-11-02,0,False,0,False,2023-11-02,8046.TW
22,2023-11-03,0,False,0,False,2023-11-03,8046.TW
23,2023-11-06,0,False,0,False,2023-11-06,8046.TW
24,2023-11-07,0,False,0,False,2023-11-07,8046.TW
25,2023-11-08,0,False,0,False,2023-11-08,8046.TW
26,2023-11-09,0,False,0,False,2023-11-09,8046.TW
27,2023-11-10,0,False,0,False,2023-11-10,8046.TW
28,2023-11-13,1,False,0,False,2023-11-13,8046.TW
29,2023-11-14,0,False,0,False,2023-11-14,8046.TW
30,2023-11-15,0,False,0,False,2023-11-15,8046.TW
31,2023-11-16,0,False,0,False,2023-11-16,8046.TW
32,2023-11-17,0,False,0,False,2023-11-17,8046.TW
33,2023-11-20,0,False,0,False,2023-11-20,8046.TW
34,2023-11-21,0,False,0,False,2023-11-21,8046.TW
35,2023-11-22,0,False,1,False,2023-11-22,8046.TW
36,2023-11-23,0,False,0,False,2023-11-23,8046.TW
37,2023-11-24,0,False,0,False,2023-11-24,8046.TW
38,2023-11-27,0,False,0,False,2023-11-27,8046.TW
39,2023-11-28,0,False,0,False,2023-11-28,8046.TW
40,2023-11-29,0,False,0,False,2023-11-29,8046.TW
41,2023-11-30,0,False,0,False,2023-11-30,8046.TW
42,2023-12-01,0,False,0,False,2023-12-01,8046.TW
43,2023-12-04,0,False,1,False,2023-12-04,8046.TW
44,2023-12-05,0,False,0,False,2023-12-05,8046.TW
45,2023-12-06,0,False,0,False,2023-12-06,8046.TW
46,2023-12-07,0,False,0,False,2023-12-07,8046.TW
47,2023-12-08,0,False,0,False,2023-12-08,8046.TW
48,2023-12-11,0,False,0,False,2023-12-11,8046.TW
49,2023-12-12,0,False,0,False,2023-12-12,8046.TW
50,2023-12-13,0,False,0,False,2023-12-13,8046.TW
51,2023-12-14,0,False,0,False,2023-12-14,8046.TW
52,2023-12-15,0,False,0,False,2023-12-15,8046.TW
53,2023-12-18,0,False,0,False,2023-12-18,8046.TW
54,2023-12-19,0,False,0,False,2023-12-19,8046.TW
55,2023-12-20,0,False,1,False,2023-12-20,8046.TW
56,2023-12-21,0,False,0,False,2023-12-21,8046.TW
57,2023-12-22,0,False,0,False,2023-12-22,8046.TW
58,2023-12-25,1,False,0,False,2023-12-25,8046.TW
59,2023-12-26,0,False,0,False,2023-12-26,8046.TW
60,2023-12-27,0,False,0,False,2023-12-27,8046.TW
61,2023-12-28,0,False,0,False,2023-12-28,8046.TW
62,2023-12-29,1,False,0,False,2023-12-29,8046.TW
63,2024-01-02,0,False,0,False,2024-01-02,8046.TW
64,2024-01-03,0,False,1,False,2024-01-03,8046.TW
65,2024-01-04,0,False,0,False,2024-01-04,8046.TW
66,2024-01-05,0,False,0,False,2024-01-05,8046.TW
67,2024-01-08,1,False,0,False,2024-01-08,8046.TW
68,2024-01-09,1,False,0,False,2024-01-09,8046.TW
69,2024-01-10,0,False,0,False,2024-01-10,8046.TW
70,2024-01-11,0,False,0,False,2024-01-11,8046.TW
71,2024-01-12,0,False,1,False,2024-01-12,8046.TW
72,2024-01-15,0,False,0,False,2024-01-15,8046.TW
0,2023-10-02,0,False,0,False,2023-10-02,8070.TW
1,2023-10-03,0,False,0,False,2023-10-03,8070.TW
2,2023-10-04,0,False,0,False,2023-10-04,8070.TW
3,2023-10-05,0,False,0,False,2023-10-05,8070.TW
4,2023-10-06,0,False,0,False,2023-10-06,8070.TW
5,2023-10-11,0,False,0,False,2023-10-11,8070.TW
6,2023-10-12,0,False,0,False,2023-10-12,8070.TW
7,2023-10-13,0,False,0,False,2023-10-13,8070.TW
8,2023-10-16,0,False,0,False,2023-10-16,8070.TW
9,2023-10-17,0,False,0,False,2023-10-17,8070.TW
10,2023-10-18,0,False,0,False,2023-10-18,8070.TW
11,2023-10-19,0,False,0,False,2023-10-19,8070.TW
12,2023-10-20,0,False,0,False,2023-10-20,8070.TW
13,2023-10-23,0,False,0,False,2023-10-23,8070.TW
14,2023-10-24,0,False,0,False,2023-10-24,8070.TW
15,2023-10-25,0,False,0,False,2023-10-25,8070.TW
16,2023-10-26,0,False,0,False,2023-10-26,8070.TW
17,2023-10-27,0,False,0,False,2023-10-27,8070.TW
18,2023-10-30,0,False,0,False,2023-10-30,8070.TW
19,2023-10-31,0,False,0,False,2023-10-31,8070.TW
20,2023-11-01,0,False,0,False,2023-11-01,8070.TW
21,2023-11-02,0,False,0,False,2023-11-02,8070.TW
22,2023-11-03,0,False,0,False,2023-11-03,8070.TW
23,2023-11-06,0,False,0,False,2023-11-06,8070.TW
24,2023-11-07,0,False,0,False,2023-11-07,8070.TW
25,2023-11-08,0,False,1,False,2023-11-08,8070.TW
26,2023-11-09,0,False,0,False,2023-11-09,8070.TW
27,2023-11-10,0,False,0,False,2023-11-10,8070.TW
28,2023-11-13,0,False,0,False,2023-11-13,8070.TW
29,2023-11-14,0,False,0,False,2023-11-14,8070.TW
30,2023-11-15,0,False,0,False,2023-11-15,8070.TW
31,2023-11-16,0,False,1,False,2023-11-16,8070.TW
32,2023-11-17,0,False,1,False,2023-11-17,8070.TW
33,2023-11-20,0,False,1,False,2023-11-20,8070.TW
34,2023-11-21,0,False,1,False,2023-11-21,8070.TW
35,2023-11-22,0,False,0,False,2023-11-22,8070.TW
36,2023-11-23,0,False,0,False,2023-11-23,8070.TW
37,2023-11-24,0,False,0,False,2023-11-24,8070.TW
38,2023-11-27,0,False,1,False,2023-11-27,8070.TW
39,2023-11-28,0,False,1,False,2023-11-28,8070.TW
40,2023-11-29,0,False,1,False,2023-11-29,8070.TW
41,2023-11-30,0,False,1,False,2023-11-30,8070.TW
42,2023-12-01,0,False,1,False,2023-12-01,8070.TW
43,2023-12-04,0,False,1,False,2023-12-04,8070.TW
44,2023-12-05,0,False,2,True,2023-12-05,8070.TW
45,2023-12-06,0,False,1,False,2023-12-06,8070.TW
46,2023-12-07,0,False,0,False,2023-12-07,8070.TW
47,2023-12-08,0,False,1,False,2023-12-08,8070.TW
48,2023-12-11,0,False,1,False,2023-12-11,8070.TW
49,2023-12-12,0,False,2,True,2023-12-12,8070.TW
50,2023-12-13,0,False,1,False,2023-12-13,8070.TW
51,2023-12-14,0,False,1,False,2023-12-14,8070.TW
52,2023-12-15,0,False,1,False,2023-12-15,8070.TW
53,2023-12-18,0,False,0,False,2023-12-18,8070.TW
54,2023-12-19,0,False,0,False,2023-12-19,8070.TW
55,2023-12-20,0,False,0,False,2023-12-20,8070.TW
56,2023-12-21,0,False,0,False,2023-12-21,8070.TW
57,2023-12-22,0,False,0,False,2023-12-22,8070.TW
58,2023-12-25,0,False,0,False,2023-12-25,8070.TW
59,2023-12-26,0,False,0,False,2023-12-26,8070.TW
60,2023-12-27,0,False,0,False,2023-12-27,8070.TW
61,2023-12-28,0,False,0,False,2023-12-28,8070.TW
62,2023-12-29,0,False,0,False,2023-12-29,8070.TW
63,2024-01-02,0,False,0,False,2024-01-02,8070.TW
64,2024-01-03,0,False,0,False,2024-01-03,8070.TW
65,2024-01-04,0,False,0,False,2024-01-04,8070.TW
66,2024-01-05,0,False,0,False,2024-01-05,8070.TW
67,2024-01-08,0,False,0,False,2024-01-08,8070.TW
68,2024-01-09,0,False,0,False,2024-01-09,8070.TW
69,2024-01-10,0,False,0,False,2024-01-10,8070.TW
70,2024-01-11,0,False,0,False,2024-01-11,8070.TW
71,2024-01-12,0,False,0,False,2024-01-12,8070.TW
72,2024-01-15,0,False,0,False,2024-01-15,8070.TW
0,2023-10-02,0,False,0,False,2023-10-02,8072.TW
1,2023-10-03,0,False,0,False,2023-10-03,8072.TW
2,2023-10-04,0,False,0,False,2023-10-04,8072.TW
3,2023-10-05,0,False,0,False,2023-10-05,8072.TW
4,2023-10-06,0,False,0,False,2023-10-06,8072.TW
5,2023-10-11,0,False,0,False,2023-10-11,8072.TW
6,2023-10-12,0,False,0,False,2023-10-12,8072.TW
7,2023-10-13,0,False,0,False,2023-10-13,8072.TW
8,2023-10-16,0,False,0,False,2023-10-16,8072.TW
9,2023-10-17,0,False,0,False,2023-10-17,8072.TW
10,2023-10-18,0,False,0,False,2023-10-18,8072.TW
11,2023-10-19,0,False,0,False,2023-10-19,8072.TW
12,2023-10-20,0,False,0,False,2023-10-20,8072.TW
13,2023-10-23,0,False,0,False,2023-10-23,8072.TW
14,2023-10-24,0,False,0,False,2023-10-24,8072.TW
15,2023-10-25,0,False,0,False,2023-10-25,8072.TW
16,2023-10-26,0,False,0,False,2023-10-26,8072.TW
17,2023-10-27,0,False,0,False,2023-10-27,8072.TW
18,2023-10-30,0,False,0,False,2023-10-30,8072.TW
19,2023-10-31,0,False,0,False,2023-10-31,8072.TW
20,2023-11-01,0,False,0,False,2023-11-01,8072.TW
21,2023-11-02,1,False,0,False,2023-11-02,8072.TW
22,2023-11-03,0,False,0,False,2023-11-03,8072.TW
23,2023-11-06,0,False,0,False,2023-11-06,8072.TW
24,2023-11-07,0,False,0,False,2023-11-07,8072.TW
25,2023-11-08,0,False,0,False,2023-11-08,8072.TW
26,2023-11-09,0,False,0,False,2023-11-09,8072.TW
27,2023-11-10,0,False,0,False,2023-11-10,8072.TW
28,2023-11-13,0,False,0,False,2023-11-13,8072.TW
29,2023-11-14,0,False,0,False,2023-11-14,8072.TW
30,2023-11-15,0,False,0,False,2023-11-15,8072.TW
31,2023-11-16,0,False,0,False,2023-11-16,8072.TW
32,2023-11-17,0,False,0,False,2023-11-17,8072.TW
33,2023-11-20,0,False,0,False,2023-11-20,8072.TW
34,2023-11-21,0,False,0,False,2023-11-21,8072.TW
35,2023-11-22,0,False,0,False,2023-11-22,8072.TW
36,2023-11-23,0,False,0,False,2023-11-23,8072.TW
37,2023-11-24,0,False,0,False,2023-11-24,8072.TW
38,2023-11-27,0,False,0,False,2023-11-27,8072.TW
39,2023-11-28,0,False,0,False,2023-11-28,8072.TW
40,2023-11-29,0,False,0,False,2023-11-29,8072.TW
41,2023-11-30,0,False,0,False,2023-11-30,8072.TW
42,2023-12-01,0,False,0,False,2023-12-01,8072.TW
43,2023-12-04,0,False,1,False,2023-12-04,8072.TW
44,2023-12-05,0,False,0,False,2023-12-05,8072.TW
45,2023-12-06,0,False,0,False,2023-12-06,8072.TW
46,2023-12-07,0,False,0,False,2023-12-07,8072.TW
47,2023-12-08,0,False,0,False,2023-12-08,8072.TW
48,2023-12-11,0,False,1,False,2023-12-11,8072.TW
49,2023-12-12,0,False,0,False,2023-12-12,8072.TW
50,2023-12-13,0,False,0,False,2023-12-13,8072.TW
51,2023-12-14,0,False,0,False,2023-12-14,8072.TW
52,2023-12-15,0,False,0,False,2023-12-15,8072.TW
53,2023-12-18,0,False,0,False,2023-12-18,8072.TW
54,2023-12-19,0,False,0,False,2023-12-19,8072.TW
55,2023-12-20,0,False,0,False,2023-12-20,8072.TW
56,2023-12-21,0,False,0,False,2023-12-21,8072.TW
57,2023-12-22,0,False,0,False,2023-12-22,8072.TW
58,2023-12-25,0,False,0,False,2023-12-25,8072.TW
59,2023-12-26,0,False,0,False,2023-12-26,8072.TW
60,2023-12-27,0,False,0,False,2023-12-27,8072.TW
61,2023-12-28,0,False,0,False,2023-12-28,8072.TW
62,2023-12-29,0,False,0,False,2023-12-29,8072.TW
63,2024-01-02,0,False,0,False,2024-01-02,8072.TW
64,2024-01-03,0,False,0,False,2024-01-03,8072.TW
65,2024-01-04,0,False,0,False,2024-01-04,8072.TW
66,2024-01-05,0,False,0,False,2024-01-05,8072.TW
67,2024-01-08,0,False,0,False,2024-01-08,8072.TW
68,2024-01-09,0,False,0,False,2024-01-09,8072.TW
69,2024-01-10,0,False,0,False,2024-01-10,8072.TW
70,2024-01-11,0,False,0,False,2024-01-11,8072.TW
71,2024-01-12,0,False,0,False,2024-01-12,8072.TW
72,2024-01-15,0,False,0,False,2024-01-15,8072.TW
0,2023-10-02,0,False,0,False,2023-10-02,8081.TW
1,2023-10-03,0,False,0,False,2023-10-03,8081.TW
2,2023-10-04,0,False,0,False,2023-10-04,8081.TW
3,2023-10-05,0,False,0,False,2023-10-05,8081.TW
4,2023-10-06,0,False,0,False,2023-10-06,8081.TW
5,2023-10-11,0,False,0,False,2023-10-11,8081.TW
6,2023-10-12,0,False,0,False,2023-10-12,8081.TW
7,2023-10-13,0,False,0,False,2023-10-13,8081.TW
8,2023-10-16,0,False,0,False,2023-10-16,8081.TW
9,2023-10-17,0,False,0,False,2023-10-17,8081.TW
10,2023-10-18,0,False,0,False,2023-10-18,8081.TW
11,2023-10-19,0,False,0,False,2023-10-19,8081.TW
12,2023-10-20,0,False,0,False,2023-10-20,8081.TW
13,2023-10-23,0,False,0,False,2023-10-23,8081.TW
14,2023-10-24,0,False,0,False,2023-10-24,8081.TW
15,2023-10-25,0,False,0,False,2023-10-25,8081.TW
16,2023-10-26,0,False,0,False,2023-10-26,8081.TW
17,2023-10-27,0,False,0,False,2023-10-27,8081.TW
18,2023-10-30,0,False,0,False,2023-10-30,8081.TW
19,2023-10-31,0,False,0,False,2023-10-31,8081.TW
20,2023-11-01,0,False,0,False,2023-11-01,8081.TW
21,2023-11-02,0,False,0,False,2023-11-02,8081.TW
22,2023-11-03,0,False,0,False,2023-11-03,8081.TW
23,2023-11-06,0,False,0,False,2023-11-06,8081.TW
24,2023-11-07,0,False,0,False,2023-11-07,8081.TW
25,2023-11-08,0,False,0,False,2023-11-08,8081.TW
26,2023-11-09,0,False,0,False,2023-11-09,8081.TW
27,2023-11-10,0,False,0,False,2023-11-10,8081.TW
28,2023-11-13,0,False,0,False,2023-11-13,8081.TW
29,2023-11-14,0,False,0,False,2023-11-14,8081.TW
30,2023-11-15,0,False,0,False,2023-11-15,8081.TW
31,2023-11-16,0,False,0,False,2023-11-16,8081.TW
32,2023-11-17,0,False,0,False,2023-11-17,8081.TW
33,2023-11-20,0,False,0,False,2023-11-20,8081.TW
34,2023-11-21,0,False,0,False,2023-11-21,8081.TW
35,2023-11-22,0,False,0,False,2023-11-22,8081.TW
36,2023-11-23,0,False,0,False,2023-11-23,8081.TW
37,2023-11-24,0,False,0,False,2023-11-24,8081.TW
38,2023-11-27,0,False,0,False,2023-11-27,8081.TW
39,2023-11-28,0,False,0,False,2023-11-28,8081.TW
40,2023-11-29,0,False,0,False,2023-11-29,8081.TW
41,2023-11-30,0,False,0,False,2023-11-30,8081.TW
42,2023-12-01,0,False,0,False,2023-12-01,8081.TW
43,2023-12-04,0,False,0,False,2023-12-04,8081.TW
44,2023-12-05,0,False,1,False,2023-12-05,8081.TW
45,2023-12-06,0,False,0,False,2023-12-06,8081.TW
46,2023-12-07,1,False,0,False,2023-12-07,8081.TW
47,2023-12-08,0,False,0,False,2023-12-08,8081.TW
48,2023-12-11,0,False,0,False,2023-12-11,8081.TW
49,2023-12-12,0,False,0,False,2023-12-12,8081.TW
50,2023-12-13,0,False,0,False,2023-12-13,8081.TW
51,2023-12-14,1,False,0,False,2023-12-14,8081.TW
52,2023-12-15,0,False,0,False,2023-12-15,8081.TW
53,2023-12-18,0,False,0,False,2023-12-18,8081.TW
54,2023-12-19,0,False,0,False,2023-12-19,8081.TW
55,2023-12-20,0,False,0,False,2023-12-20,8081.TW
56,2023-12-21,0,False,1,False,2023-12-21,8081.TW
57,2023-12-22,0,False,0,False,2023-12-22,8081.TW
58,2023-12-25,0,False,0,False,2023-12-25,8081.TW
59,2023-12-26,0,False,0,False,2023-12-26,8081.TW
60,2023-12-27,1,False,0,False,2023-12-27,8081.TW
61,2023-12-28,1,False,0,False,2023-12-28,8081.TW
62,2023-12-29,0,False,0,False,2023-12-29,8081.TW
63,2024-01-02,0,False,0,False,2024-01-02,8081.TW
64,2024-01-03,0,False,0,False,2024-01-03,8081.TW
65,2024-01-04,0,False,0,False,2024-01-04,8081.TW
66,2024-01-05,0,False,0,False,2024-01-05,8081.TW
67,2024-01-08,0,False,1,False,2024-01-08,8081.TW
68,2024-01-09,0,False,0,False,2024-01-09,8081.TW
69,2024-01-10,0,False,0,False,2024-01-10,8081.TW
70,2024-01-11,0,False,0,False,2024-01-11,8081.TW
71,2024-01-12,0,False,0,False,2024-01-12,8081.TW
72,2024-01-15,0,False,0,False,2024-01-15,8081.TW
0,2023-10-02,0,False,0,False,2023-10-02,8101.TW
1,2023-10-03,0,False,0,False,2023-10-03,8101.TW
2,2023-10-04,0,False,0,False,2023-10-04,8101.TW
3,2023-10-05,0,False,0,False,2023-10-05,8101.TW
4,2023-10-06,0,False,0,False,2023-10-06,8101.TW
5,2023-10-11,0,False,0,False,2023-10-11,8101.TW
6,2023-10-12,0,False,0,False,2023-10-12,8101.TW
7,2023-10-13,0,False,0,False,2023-10-13,8101.TW
8,2023-10-16,0,False,0,False,2023-10-16,8101.TW
9,2023-10-17,0,False,0,False,2023-10-17,8101.TW
10,2023-10-18,0,False,0,False,2023-10-18,8101.TW
11,2023-10-19,0,False,0,False,2023-10-19,8101.TW
12,2023-10-20,0,False,0,False,2023-10-20,8101.TW
13,2023-10-23,0,False,0,False,2023-10-23,8101.TW
14,2023-10-24,0,False,0,False,2023-10-24,8101.TW
15,2023-10-25,0,False,0,False,2023-10-25,8101.TW
16,2023-10-26,0,False,0,False,2023-10-26,8101.TW
17,2023-10-27,0,False,0,False,2023-10-27,8101.TW
18,2023-10-30,1,False,0,False,2023-10-30,8101.TW
19,2023-10-31,0,False,0,False,2023-10-31,8101.TW
20,2023-11-01,0,False,0,False,2023-11-01,8101.TW
21,2023-11-02,0,False,0,False,2023-11-02,8101.TW
22,2023-11-03,0,False,0,False,2023-11-03,8101.TW
23,2023-11-06,0,False,0,False,2023-11-06,8101.TW
24,2023-11-07,0,False,0,False,2023-11-07,8101.TW
25,2023-11-08,0,False,0,False,2023-11-08,8101.TW
26,2023-11-09,0,False,0,False,2023-11-09,8101.TW
27,2023-11-10,0,False,0,False,2023-11-10,8101.TW
28,2023-11-13,0,False,0,False,2023-11-13,8101.TW
29,2023-11-14,0,False,0,False,2023-11-14,8101.TW
30,2023-11-15,0,False,0,False,2023-11-15,8101.TW
31,2023-11-16,0,False,0,False,2023-11-16,8101.TW
32,2023-11-17,0,False,0,False,2023-11-17,8101.TW
33,2023-11-20,0,False,0,False,2023-11-20,8101.TW
34,2023-11-21,0,False,0,False,2023-11-21,8101.TW
35,2023-11-22,0,False,0,False,2023-11-22,8101.TW
36,2023-11-23,1,False,0,False,2023-11-23,8101.TW
37,2023-11-24,1,False,0,False,2023-11-24,8101.TW
38,2023-11-27,0,False,0,False,2023-11-27,8101.TW
39,2023-11-28,0,False,0,False,2023-11-28,8101.TW
40,2023-11-29,0,False,0,False,2023-11-29,8101.TW
41,2023-11-30,0,False,0,False,2023-11-30,8101.TW
42,2023-12-01,0,False,0,False,2023-12-01,8101.TW
43,2023-12-04,0,False,0,False,2023-12-04,8101.TW
44,2023-12-05,0,False,0,False,2023-12-05,8101.TW
45,2023-12-06,0,False,0,False,2023-12-06,8101.TW
46,2023-12-07,0,False,0,False,2023-12-07,8101.TW
47,2023-12-08,0,False,0,False,2023-12-08,8101.TW
48,2023-12-11,0,False,0,False,2023-12-11,8101.TW
49,2023-12-12,0,False,1,False,2023-12-12,8101.TW
50,2023-12-13,0,False,0,False,2023-12-13,8101.TW
51,2023-12-14,0,False,0,False,2023-12-14,8101.TW
52,2023-12-15,0,False,0,False,2023-12-15,8101.TW
53,2023-12-18,0,False,0,False,2023-12-18,8101.TW
54,2023-12-19,0,False,0,False,2023-12-19,8101.TW
55,2023-12-20,0,False,0,False,2023-12-20,8101.TW
56,2023-12-21,1,False,0,False,2023-12-21,8101.TW
57,2023-12-22,0,False,0,False,2023-12-22,8101.TW
58,2023-12-25,0,False,0,False,2023-12-25,8101.TW
59,2023-12-26,0,False,0,False,2023-12-26,8101.TW
60,2023-12-27,0,False,0,False,2023-12-27,8101.TW
61,2023-12-28,0,False,0,False,2023-12-28,8101.TW
62,2023-12-29,0,False,0,False,2023-12-29,8101.TW
63,2024-01-02,0,False,0,False,2024-01-02,8101.TW
64,2024-01-03,0,False,0,False,2024-01-03,8101.TW
65,2024-01-04,0,False,0,False,2024-01-04,8101.TW
66,2024-01-05,0,False,0,False,2024-01-05,8101.TW
67,2024-01-08,0,False,0,False,2024-01-08,8101.TW
68,2024-01-09,0,False,0,False,2024-01-09,8101.TW
69,2024-01-10,0,False,0,False,2024-01-10,8101.TW
70,2024-01-11,0,False,0,False,2024-01-11,8101.TW
71,2024-01-12,0,False,1,False,2024-01-12,8101.TW
72,2024-01-15,0,False,0,False,2024-01-15,8101.TW
0,2023-10-02,0,False,0,False,2023-10-02,8103.TW
1,2023-10-03,0,False,0,False,2023-10-03,8103.TW
2,2023-10-04,0,False,0,False,2023-10-04,8103.TW
3,2023-10-05,0,False,0,False,2023-10-05,8103.TW
4,2023-10-06,0,False,0,False,2023-10-06,8103.TW
5,2023-10-11,0,False,0,False,2023-10-11,8103.TW
6,2023-10-12,0,False,0,False,2023-10-12,8103.TW
7,2023-10-13,0,False,0,False,2023-10-13,8103.TW
8,2023-10-16,0,False,0,False,2023-10-16,8103.TW
9,2023-10-17,0,False,0,False,2023-10-17,8103.TW
10,2023-10-18,0,False,0,False,2023-10-18,8103.TW
11,2023-10-19,0,False,0,False,2023-10-19,8103.TW
12,2023-10-20,0,False,0,False,2023-10-20,8103.TW
13,2023-10-23,0,False,0,False,2023-10-23,8103.TW
14,2023-10-24,1,False,0,False,2023-10-24,8103.TW
15,2023-10-25,1,False,0,False,2023-10-25,8103.TW
16,2023-10-26,1,False,0,False,2023-10-26,8103.TW
17,2023-10-27,1,False,0,False,2023-10-27,8103.TW
18,2023-10-30,1,False,0,False,2023-10-30,8103.TW
19,2023-10-31,1,False,0,False,2023-10-31,8103.TW
20,2023-11-01,1,False,0,False,2023-11-01,8103.TW
21,2023-11-02,1,False,0,False,2023-11-02,8103.TW
22,2023-11-03,1,False,0,False,2023-11-03,8103.TW
23,2023-11-06,0,False,0,False,2023-11-06,8103.TW
24,2023-11-07,0,False,0,False,2023-11-07,8103.TW
25,2023-11-08,0,False,0,False,2023-11-08,8103.TW
26,2023-11-09,0,False,0,False,2023-11-09,8103.TW
27,2023-11-10,0,False,0,False,2023-11-10,8103.TW
28,2023-11-13,0,False,0,False,2023-11-13,8103.TW
29,2023-11-14,0,False,0,False,2023-11-14,8103.TW
30,2023-11-15,0,False,0,False,2023-11-15,8103.TW
31,2023-11-16,0,False,0,False,2023-11-16,8103.TW
32,2023-11-17,0,False,0,False,2023-11-17,8103.TW
33,2023-11-20,0,False,0,False,2023-11-20,8103.TW
34,2023-11-21,0,False,0,False,2023-11-21,8103.TW
35,2023-11-22,0,False,0,False,2023-11-22,8103.TW
36,2023-11-23,0,False,0,False,2023-11-23,8103.TW
37,2023-11-24,0,False,1,False,2023-11-24,8103.TW
38,2023-11-27,0,False,0,False,2023-11-27,8103.TW
39,2023-11-28,0,False,0,False,2023-11-28,8103.TW
40,2023-11-29,0,False,0,False,2023-11-29,8103.TW
41,2023-11-30,0,False,0,False,2023-11-30,8103.TW
42,2023-12-01,0,False,0,False,2023-12-01,8103.TW
43,2023-12-04,0,False,0,False,2023-12-04,8103.TW
44,2023-12-05,0,False,0,False,2023-12-05,8103.TW
45,2023-12-06,0,False,0,False,2023-12-06,8103.TW
46,2023-12-07,0,False,0,False,2023-12-07,8103.TW
47,2023-12-08,0,False,0,False,2023-12-08,8103.TW
48,2023-12-11,0,False,0,False,2023-12-11,8103.TW
